Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
274,1,0,4.44690164042605e-09,4.63425074809696e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56839163609772e-10,4.18236377255881e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1,0,4.04668049278771e-09,4.21716818076823e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42723638884893e-10,3.80595103302852e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,0,3.68247924843682e-09,3.83762304449909e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29878511385252e-10,3.46341544005595e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,0,3.3510561160775e-09,3.49223697049417e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1818944536058e-10,3.15170805045092e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1,0,3.04946106563053e-09,3.1779356431497e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07552395278127e-10,2.86805432591033e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,0,2.77500956972378e-09,2.89192143526622e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78726797030959e-11,2.6099294365784e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,0,2.52525870844864e-09,2.63164850609226e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90641385298173e-11,2.37503578728635e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1,0,2.29798542468826e-09,2.39480014054396e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10483660621337e-11,2.16128256643058e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,0,2.09116673646632e-09,2.179268127895e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37540131165417e-11,1.96676713545182e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,0,1.90296173018435e-09,1.98313399638445e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71161519360529e-11,1.78975809326116e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,0,1.73169517446776e-09,1.80465193670985e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10756982618082e-11,1.62867986486766e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,0,1.57584260876566e-09,1.64223326240597e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55788854182454e-11,1.48209867702957e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,0,1.43401677397675e-09,1.49443226878943e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05767857306034e-11,1.34870979609691e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,0,1.30495526431884e-09,1.35993336459838e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60248750148491e-11,1.22732591444818e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1,0,1.18750929053015e-09,1.23753936178453e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18826362635126e-11,1.11686658214785e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,0,1.08063345438243e-09,1.12616081922392e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81131989997965e-11,1.01634858975454e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,0,9.83376443488016e-10,1.02480634549377e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46830110898148e-11,9.24877216676633e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1,0,8.94872563574094e-10,9.32573774399328e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15615400917315e-11,8.41638267175736e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1,0,8.14334032852426e-10,8.48642134703388e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87210014834757e-11,7.6589082312992e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,0,7.41043969895708e-10,7.72264342580083e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61361113499629e-11,6.96960649048227e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,0,6.74350012605094e-10,7.02760551747876e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37838613284662e-11,6.34234190633887e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1,0,6.13658511470635e-10,6.39512102090567e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16433138089042e-11,5.77153113476837e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1,0,5.58429245438278e-10,5.81956012902416e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96954155661029e-11,5.25209333263922e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1,0,5.08170613348833e-10,5.29579971741199e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79228281651536e-11,4.77940493270169e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1,0,4.62435258147438e-10,4.81917774284491e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63097736302898e-11,4.34925848875853e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1,0,4.20816084914169e-10,4.38545174598887e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48418940035637e-11,3.95782522477027e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1,0,3.82942637271894e-10,3.99076108884987e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3506123543243e-11,3.60162095454094e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,0,3.48477799917423e-10,3.63159259085338e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22905724243511e-11,3.27747506863226e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,0,3.17114797924855e-10,3.30474925767658e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11844209061595e-11,2.98250231245535e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1,0,2.88574466111618e-10,3.00732182448569e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01778230246051e-11,2.71407710433437e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1,0,2.62602764161573e-10,2.73666286028197e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26181895239068e-12,2.46981016494428e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,0,2.38968515387031e-10,2.4903632028566e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42825524667552e-12,2.24752725009929e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,0,2.17461349002198e-10,2.2662305145995e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66971227447472e-12,2.04524979759036e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1,0,1.97889827592e-10,2.06226976828555e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.979438169772e-12,1.86117731580723e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,0,1.8007974310872e-10,1.87666548913985e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35128873449252e-12,1.69367135738458e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,0,1.63872566228936e-10,1.70776559511726e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77967274838819e-12,1.54124093521996e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1,0,1.49124035268331e-10,1.55406669155671e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25950220103326e-12,1.40252925105017e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1,0,1.35702872094182e-10,1.4142006893166e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78614700294026e-12,1.27630161845565e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,0,1.23489613605705e-10,1.28692262727811e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35539377267564e-12,1.16143447279464e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,0,1.12375548381192e-10,1.17109959082308e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96340833313483e-12,1.05690537024313e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,0,1.02261749026885e-10,1.065700627649e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6067015831527e-12,9.61783886921244e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,0,9.30581916144649e-11,9.69787571160593e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28209844066895e-12,8.75223337098332e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,0,8.46829543691631e-11,8.82506689756139e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98670958100875e-12,7.96453236759482e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,0,7.70614884759384e-11,8.03081087678087e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71790571871796e-12,7.24772445451129e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,0,7.0125954513104e-11,7.30803789787059e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47329420403335e-12,6.59542925360528e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,0,6.38146186069246e-11,6.65031448706224e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25069772567034e-12,6.0018406207808e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,0,5.80713029323014e-11,6.05178618322664e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04813493036001e-12,5.46167496491053e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,0,5.28448856683943e-11,5.50712542673624e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86380278662761e-12,4.97012421806858e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,0,4.80888459582388e-11,5.01148413832998e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69606053583113e-12,4.52281303844241e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1,0,4.37608498219973e-11,4.56045056588028e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54341508760633e-12,4.11575986498259e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1,0,3.98223733380175e-11,4.15001001495105e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40450772972176e-12,3.74534147713416e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,0,3.6238359737596e-11,3.77650911360546e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2781020340468e-12,3.40826074419209e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,0,3.29769073612123e-11,3.43662329338097e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16307285098259e-12,3.1015172772148e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,0,3.00089856987032e-11,3.12732719697668e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05839629439415e-12,2.82238072226547e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,0,2.73081769858199e-11,2.84586774924878e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6314062789868e-13,2.56836645726157e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1,0,2.48504410570961e-11,2.58973965181639e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76457971387799e-13,2.33721347610803e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,0,2.26139013619575e-11,2.35666308315292e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97576753962897e-13,2.12686426325831e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1,0,2.05786502393813e-11,2.14456340566915e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25794846106236e-13,1.93544647956506e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1,0,1.8726571717837e-11,1.95155269915893e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60473309956675e-13,1.76125629640421e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1,0,1.70411802632317e-11,1.77591295623463e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01030712060574e-13,1.60274322972783e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1,0,1.55074740395408e-11,1.61608079017351e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46937947975123e-13,1.45849633905232e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1,0,1.41118013759821e-11,1.47063351905789e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97713532657362e-13,1.32723166853761e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1,0,1.28417392521438e-11,1.33827650234268e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52919314718199e-13,1.20778081836923e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1,0,1.16859827194508e-11,1.21783161713184e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12156576393561e-13,1.099080544716e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1,0,1.06342442747002e-11,1.10822677158998e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75062484518141e-13,1.00016329569156e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1,0,9.67716228997722e-12,1.00848636214688e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41306860911508e-13,9.10148599079319e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1,0,8.80621768387927e-12,9.1772258955366e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10589243429472e-13,8.2823522516218e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
