Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,releases,total_females
1800,249.999999998089,0,0,0,1.4002619148436401e-9,0,0,0,0,61,0.1,0,9,249.99999999948926
1830,249.999999998901,0,0,0,8.05540691455308e-10,0,0,0,0,62,0.1,0,9,249.99999999970652
1860,249.999999999368,0,0,0,4.63410308248145e-10,0,0,0,0,63,0.1,0,9,249.9999999998314
1890,249.999999999636,0,0,0,2.6659002588909603e-10,0,0,0,0,64,0.1,0,9,249.9999999999026
1920,249.999999999791,0,0,0,1.53363532572371e-10,0,0,0,0,65,0.1,0,9,249.99999999994435
1950,249.99999999988,0,0,0,8.82267558383095e-11,0,0,0,0,66,0.1,0,9,249.99999999996822
1980,249.999999999931,0,0,0,5.0754963159665395e-11,0,0,0,0,67,0.1,0,9,249.99999999998175
0,250,0,0,0,0,0,0,0,0,1,0.1,1e-4,1,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,1e-4,1,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,1e-4,1,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,1e-4,1,250.000018876751
120,244.230669682594,0,0,0,12.0696704207212,0.00117582354826699,0,0,0,5,0.1,1e-4,1,256.3015159268635
150,235.688468085133,0,0,0,13.3933534764216,0.00356677966682775,0,0,0,6,0.1,1e-4,1,249.08538834122143
180,238.690355125314,0,0,0,9.12232169290347,0.00455318352437776,0,0,0,7,0.1,1e-4,1,247.81723000174185
210,242.477480274044,0,0,0,5.74308646295832,0.0054328394281553,0,0,0,8,0.1,1e-4,1,248.2259995764305
240,245.314975454995,0,0,0,3.50137453367027,0.00596770996114839,0,0,0,9,0.1,1e-4,1,248.82231769862642
270,247.1751992828,0,0,0,2.08986884989696,0.00630152771910324,0,0,0,10,0.1,1e-4,1,249.27136966041607
300,248.326885423647,0,0,0,1.22984567652038,0.00650062730897924,0,0,0,11,0.1,1e-4,1,249.56323172747636
330,249.018697049678,0,0,0,0.717218706942852,0.00661819943770172,0,0,0,12,0.1,1e-4,1,249.74253395605854
360,249.427073222871,0,0,0,0.415937948455265,0.00668682243226182,0,0,0,13,0.1,1e-4,1,249.84969799375853
390,249.665636528545,0,0,0,0.2404073977289,0.00672665428748482,0,0,0,14,0.1,1e-4,1,249.91277058056139
420,249.804128507261,0,0,0,0.138677250715139,0.00674968655166381,0,0,0,15,0.1,1e-4,1,249.9495554445278
450,249.884225613342,0,0,0,0.0799021529097303,0.00676297646129599,0,0,0,16,0.1,1e-4,1,249.97089074271304
480,249.930446891172,0,0,0,0.0460064618119594,0.00677063503368015,0,0,0,17,0.1,1e-4,1,249.98322398801764
510,249.95708462081,0,0,0,0.0264794953102078,0.00677504517529847,0,0,0,18,0.1,1e-4,1,249.9903391612955
540,249.972424389822,0,0,0,0.0152371148573107,0.00677758362835046,0,0,0,19,0.1,1e-4,1,249.99443908830767
570,249.981254092308,0,0,0,0.00876676549425356,0.00677904438317773,0,0,0,20,0.1,1e-4,1,249.99679990218544
600,249.986335224826,0,0,0,0.00504363398247493,0.00677988485423498,0,0,0,21,0.1,1e-4,1,249.9981587436627
630,249.989258769187,0,0,0,0.00290154319744074,0.00678036839382405,0,0,0,22,0.1,1e-4,1,249.99894068077825
660,249.990940750406,0,0,0,0.00166918226220868,0.00678064657033962,0,0,0,23,0.1,1e-4,1,249.99939057923854
690,249.991908383788,0,0,0,9.6022341354495e-4,0.00678080659867418,0,0,0,24,0.1,1e-4,1,249.99964941380023
720,249.992465041208,0,0,0,5.5237912843636e-4,0.00678089865770473,0,0,0,25,0.1,1e-4,1,249.99979831899412
750,249.992785268204,0,0,0,3.1776069799394e-4,0.0067809516157482,0,0,0,26,0.1,1e-4,1,249.99988398051772
780,249.992969482667,0,0,0,1.8279399413641e-4,0.00678098208032697,0,0,0,27,0.1,1e-4,1,249.99993325874146
810,249.993075453687,0,0,0,1.0515331926704e-4,0.00678099960528985,0,0,0,28,0.1,1e-4,1,249.99996160661155
840,249.993136414271,0,0,0,6.04900104873094e-5,0.00678100968663024,0,0,0,29,0.1,1e-4,1,249.9999779139681
870,249.993171482218,0,0,0,3.4797184756883e-5,0.00678101548597616,0,0,0,30,0.1,1e-4,1,249.99998729488874
900,249.993191655247,0,0,0,2.00172507391483e-5,0.00678101882207953,0,0,0,31,0.1,1e-4,1,249.99999269131982
930,249.993203259884,0,0,0,1.1515019431838e-5,0.00678102074118939,0,0,0,32,0.1,1e-4,1,249.99999579564462
960,249.99320993551,0,0,0,6.62406946901427e-6,0.00678102184516658,0,0,0,33,0.1,1e-4,1,249.99999758142465
990,249.993213775696,0,0,0,3.81052712134624e-6,0.0067810224802347,0,0,0,34,0.1,1e-4,1,249.99999860870335
1020,249.993215984781,0,0,0,2.19202357974452e-6,0.00678102284556062,0,0,0,35,0.1,1e-4,1,249.99999919965012
1050,249.993217255567,0,0,0,1.26097181077114e-6,0.00678102305571607,0,0,0,36,0.1,1e-4,1,249.99999953959454
1080,249.993217986594,0,0,0,7.25379920694055e-7,0.00678102317660897,0,0,0,37,0.1,1e-4,1,249.99999973515054
1110,249.993218407119,0,0,0,4.17278183058196e-7,0.00678102324615318,0,0,0,38,0.1,1e-4,1,249.99999984764335
1140,249.993218649029,0,0,0,2.40041220425816e-7,0.00678102328615882,0,0,0,39,0.1,1e-4,1,249.99999991235637
1170,249.993218788189,0,0,0,1.38084830994739e-7,0.00678102330917225,0,0,0,40,0.1,1e-4,1,249.999999949583
1200,249.993218868241,0,0,0,7.94339426142455e-8,0.00678102332241082,0,0,0,41,0.1,1e-4,1,249.99999997099735
1230,249.993218914291,0,0,0,4.5694745682839e-8,0.00678102333002638,0,0,0,42,0.1,1e-4,1,249.99999998331577
1260,249.993218940782,0,0,0,2.62861153996147e-8,0.00678102333440726,0,0,0,43,0.1,1e-4,1,249.9999999904025
1290,249.993218956021,0,0,0,1.51212103781601e-8,0.00678102333692738,0,0,0,44,0.1,1e-4,1,249.99999999447914
1320,249.993218964787,0,0,0,8.69854673446334e-9,0.0067810233383771,0,0,0,45,0.1,1e-4,1,249.9999999968239
1350,249.993218969831,0,0,0,5.0038795436181404e-9,0.00678102333921105,0,0,0,46,0.1,1e-4,1,249.99999999817408
1380,249.993218972731,0,0,0,2.8785050250712603e-9,0.00678102333969079,0,0,0,47,0.1,1e-4,1,249.9999999989492
1410,249.9932189744,0,0,0,1.6558734291924302e-9,0.00678102333996675,0,0,0,48,0.1,1e-4,1,249.99999999939584
1440,249.99321897536,0,0,0,9.52548906319464e-10,0.00678102334012551,0,0,0,49,0.1,1e-4,1,249.9999999996527
1470,249.993218975912,0,0,0,5.47958197122313e-10,0.00678102334021683,0,0,0,50,0.1,1e-4,1,249.99999999980017
1500,249.993218976229,0,0,0,3.15215506311684e-10,0.00678102334026937,0,0,0,51,0.1,1e-4,1,249.9999999998845
1530,249.993218976413,0,0,0,1.81329188870377e-10,0.00678102334029959,0,0,0,52,0.1,1e-4,1,249.99999999993463
1560,249.993218976518,0,0,0,1.04310460868718e-10,0.00678102334031697,0,0,0,53,0.1,1e-4,1,249.99999999996263
1590,249.993218976578,0,0,0,6.00050786882015e-11,0.00678102334032697,0,0,0,54,0.1,1e-4,1,249.99999999997831
1620,249.993218976613,0,0,0,3.45182011313995e-11,0.00678102334033273,0,0,0,55,0.1,1e-4,1,249.99999999998786
1650,249.993218976633,0,0,0,1.9856756051245398e-11,0.00678102334033604,0,0,0,56,0.1,1e-4,1,249.99999999999318
1680,249.993218976644,0,0,0,1.14226914484236e-11,0.00678102334033794,0,0,0,57,0.1,1e-4,1,249.99999999999574
1710,249.99321897665,0,0,0,6.57095648398693e-12,0.00678102334033904,0,0,0,58,0.1,1e-4,1,249.99999999999693
1740,249.993218976655,0,0,0,3.77997333723008e-12,0.00678102334033966,0,0,0,59,0.1,1e-4,1,249.99999999999912
1770,249.993218976657,0,0,0,2.17444727643372e-12,0.00678102334034003,0,0,0,60,0.1,1e-4,1,249.99999999999952
1800,249.993218976658,0,0,0,1.25086092841457e-12,0.00678102334034024,0,0,0,61,0.1,1e-4,1,249.9999999999996
1830,249.993218976659,0,0,0,7.19563577922341e-13,0.00678102334034035,0,0,0,62,0.1,1e-4,1,250.00000000000006
1860,249.993218976659,0,0,0,4.13932301274018e-13,0.00678102334034042,0,0,0,63,0.1,1e-4,1,249.99999999999974
1890,249.99321897666,0,0,0,2.38116485179433e-13,0.00678102334034047,0,0,0,64,0.1,1e-4,1,250.00000000000057
1920,249.99321897666,0,0,0,1.36977617691818e-13,0.00678102334034049,0,0,0,65,0.1,1e-4,1,250.00000000000045
1950,249.993218976659,0,0,0,7.879701287538731e-14,0.00678102334034051,0,0,0,66,0.1,1e-4,1,249.9999999999994
1980,249.993218976659,0,0,0,4.53283488405627e-14,0.00678102334034051,0,0,0,67,0.1,1e-4,1,249.99999999999937
0,250,0,0,0,0,0,0,0,0,1,0.1,1e-4,10,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,1e-4,10,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,1e-4,10,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,1e-4,10,250.000018876751
120,244.230669682594,0,0,0,12.0696704207212,0.00117582354826699,0,0,0,5,0.1,1e-4,10,256.3015159268635
150,229.865658904334,0,0,0,25.0220718278532,0.00484162865390396,0,0,0,6,0.1,1e-4,10,254.89257236084111
180,218.068666361461,0,0,0,33.6726214388435,0.00978511041824205,0,0,0,7,0.1,1e-4,10,251.75107291072274
210,208.778639380634,0,0,0,39.9376477798472,0.0163914687756951,0,0,0,8,0.1,1e-4,10,248.7326786292569
240,201.142228458815,0,0,0,44.8962059201879,0.0248457517625845,0,0,0,9,0.1,1e-4,10,246.0632801307655
270,194.573031381547,0,0,0,49.0484306130864,0.035530765417162,0,0,0,10,0.1,1e-4,10,243.65699276005057
300,188.705672067035,0,0,0,52.6658470074882,0.048973420020749,0,0,0,11,0.1,1e-4,10,241.42049249454396
330,183.30256939497,0,0,0,55.9154223853933,0.065891485089843,0,0,0,12,0.1,1e-4,10,239.28388326545314
360,178.198222470146,0,0,0,58.9085374256769,0.0872489535757782,0,0,0,13,0.1,1e-4,10,237.19400884939867
390,173.268671357465,0,0,0,61.7241148393415,0.114341285658716,0,0,0,14,0.1,1e-4,10,235.10712748246522
420,174.494115859134,0,0,0,54.6340652291445,0.143543803025013,0,0,0,15,0.1,1e-4,10,229.27172489130353
450,185.383729968013,0,0,0,45.9608730858321,0.184897917670121,0,0,0,16,0.1,1e-4,10,231.52950097151523
480,198.189775407518,0,0,0,37.1433113752434,0.227852340036399,0,0,0,17,0.1,1e-4,10,235.5609391227978
510,210.633168068771,0,0,0,28.5392714205598,0.268863749083933,0,0,0,18,0.1,1e-4,10,239.44130323841472
540,221.577458084396,0,0,0,20.7465327847678,0.304277813182444,0,0,0,19,0.1,1e-4,10,242.62826868234623
570,230.426135091394,0,0,0,14.2868880069369,0.332335035514608,0,0,0,20,0.1,1e-4,10,245.0453581338455
600,237.051133130223,0,0,0,9.37314628632538,0.352863333415661,0,0,0,21,0.1,1e-4,10,246.77714274996404
630,241.686509235873,0,0,0,5.90895511600142,0.366911159516234,0,0,0,22,0.1,1e-4,10,247.96237551139063
660,244.752926127443,0,0,0,3.61364575324311,0.376026959264599,0,0,0,23,0.1,1e-4,10,248.74259883995072
690,246.694859881243,0,0,0,2.16276126055974,0.381712677936747,0,0,0,24,0.1,1e-4,10,249.23933381973947
720,247.885894483224,0,0,0,1.2758233069711,0.385161002570381,0,0,0,25,0.1,1e-4,10,249.54687879276548
750,248.600222562698,0,0,0,0.745682901801384,0.387213120376655,0,0,0,26,0.1,1e-4,10,249.73311858487605
780,249.022279220397,0,0,0,0.433346630675031,0.38841936419842,0,0,0,27,0.1,1e-4,10,249.84404521527046
810,249.269251058427,0,0,0,0.250969364292476,0.389122889341363,0,0,0,28,0.1,1e-4,10,249.90934331206083
840,249.41289651752,0,0,0,0.145050596586167,0.389531240493229,0,0,0,29,0.1,1e-4,10,249.9474783545994
870,249.496134620225,0,0,0,0.0837333949415851,0.389767572323781,0,0,0,30,0.1,1e-4,10,249.9696355874904
900,249.544260594334,0,0,0,0.0483031391724777,0.389904110779611,0,0,0,31,0.1,1e-4,10,249.98246784428608
930,249.572048643338,0,0,0,0.0278532972615407,0.389982913515382,0,0,0,32,0.1,1e-4,10,249.98988485411493
960,249.588080929605,0,0,0,0.0160574445893245,0.390028366856977,0,0,0,33,0.1,1e-4,10,249.99416674105132
990,249.597326489299,0,0,0,0.00925587900193225,0.390054575085326,0,0,0,34,0.1,1e-4,10,249.99663694338628
1020,249.602656826279,0,0,0,0.00533488551255331,0.390069683566509,0,0,0,35,0.1,1e-4,10,249.99806139535806
1050,249.605729444637,0,0,0,0.00307477290468735,0.390078392250887,0,0,0,36,0.1,1e-4,10,249.9988826097926
1080,249.607500464715,0,0,0,0.00177210621164224,0.39008341168274,0,0,0,37,0.1,1e-4,10,249.9993559826094
1110,249.608521206154,0,0,0,0.00102131561448734,0.390086304622544,0,0,0,38,0.1,1e-4,10,249.99962882639102
1140,249.609109500876,0,0,0,5.8860840767978e-4,0.390087971924718,0,0,0,39,0.1,1e-4,10,249.9997860812084
1170,249.609448553123,0,0,0,3.392273022015e-4,0.390088932836494,0,0,0,40,0.1,1e-4,10,249.9998767132617
1200,249.609643957349,0,0,0,1.9550321125885e-4,0.390089486631985,0,0,0,41,0.1,1e-4,10,249.99992894719225
1230,249.609756573005,0,0,0,1.1267207104558e-4,0.390089805795629,0,0,0,42,0.1,1e-4,10,249.99995905087167
1260,249.609821475614,0,0,0,6.49349106236878e-5,0.390089989735685,0,0,0,43,0.1,1e-4,10,249.99997640026032
1290,249.609858880186,0,0,0,3.74231189070392e-5,0.390090095743672,0,0,0,44,0.1,1e-4,10,249.9999863990486
1320,249.609880437109,0,0,0,2.15675878193585e-5,0.390090156837943,0,0,0,45,0.1,1e-4,10,249.99999216153478
1350,249.609892860739,0,0,0,1.24297699779006e-5,0.390090192047632,0,0,0,46,0.1,1e-4,10,249.9999954825566
1380,249.609900020692,0,0,0,7.16348841730929e-6,0.39009021233958,0,0,0,47,0.1,1e-4,10,249.99999739652
1410,249.609904147096,0,0,0,4.12844029301192e-6,0.390090224034177,0,0,0,48,0.1,1e-4,10,249.99999849957047
1440,249.609906525212,0,0,0,2.37929032163771e-6,0.390090230773973,0,0,0,49,0.1,1e-4,10,249.9999991352763
1470,249.609907895762,0,0,0,1.37122543126181e-6,0.390090234658232,0,0,0,50,0.1,1e-4,10,249.99999950164568
1500,249.609908685633,0,0,0,7.90260501011572e-7,0.390090236896796,0,0,0,51,0.1,1e-4,10,249.9999997127903
1530,249.609909140849,0,0,0,4.55440543229083e-7,0.390090238186919,0,0,0,52,0.1,1e-4,10,249.99999983447645
1560,249.609909403198,0,0,0,2.62478116210816e-7,0.390090238930439,0,0,0,53,0.1,1e-4,10,249.99999990460657
1590,249.609909554393,0,0,0,1.51270593629732e-7,0.390090239358941,0,0,0,54,0.1,1e-4,10,249.99999994502252
1620,249.60990964153,0,0,0,8.71798106382551e-8,0.390090239605895,0,0,0,55,0.1,1e-4,10,249.9999999683157
1650,249.609909691749,0,0,0,5.02432045447391e-8,0.390090239748218,0,0,0,56,0.1,1e-4,10,249.99999998174044
1680,249.60990972069,0,0,0,2.89560115280727e-8,0.390090239830242,0,0,0,57,0.1,1e-4,10,249.99999998947627
1710,249.60990973737,0,0,0,1.66878408932466e-8,0.390090239877513,0,0,0,58,0.1,1e-4,10,249.99999999393535
1740,249.609909746983,0,0,0,9.6174859361827e-9,0.390090239904757,0,0,0,59,0.1,1e-4,10,249.99999999650524
1770,249.609909752522,0,0,0,5.542720374486141e-9,0.390090239920457,0,0,0,60,0.1,1e-4,10,249.99999999798516
1800,249.609909755715,0,0,0,3.19436382357778e-9,0.390090239929506,0,0,0,61,0.1,1e-4,10,249.99999999883886
1830,249.609909757555,0,0,0,1.8409660866310502e-9,0.39009023993472,0,0,0,62,0.1,1e-4,10,249.99999999933067
1860,249.609909758616,0,0,0,1.06098000079314e-9,0.390090239937726,0,0,0,63,0.1,1e-4,10,249.99999999961472
1890,249.609909759227,0,0,0,6.114607815144101e-10,0.390090239939458,0,0,0,64,0.1,1e-4,10,249.99999999977794
1920,249.609909759579,0,0,0,3.52395226157694e-10,0.390090239940456,0,0,0,65,0.1,1e-4,10,249.99999999987187
1950,249.609909759782,0,0,0,2.03091349719601e-10,0.390090239941031,0,0,0,66,0.1,1e-4,10,249.99999999992613
1980,249.609909759899,0,0,0,1.17044991728695e-10,0.390090239941363,0,0,0,67,0.1,1e-4,10,249.99999999995742
0,250,0,0,0,0,0,0,0,0,1,0.1,1e-4,2,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,1e-4,2,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,1e-4,2,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,1e-4,2,250.000018876751
120,244.230669682594,0,0,0,12.0696704207212,0.00117582354826699,0,0,0,5,0.1,1e-4,2,256.3015159268635
150,229.865658904334,0,0,0,25.0220718278532,0.00484162865390396,0,0,0,6,0.1,1e-4,2,254.89257236084111
180,223.996607929731,0,0,0,22.3169115545829,0.00833656621372294,0,0,0,7,0.1,1e-4,2,246.32185605052763
210,229.868223937387,0,0,0,15.696079149242,0.0107610454790299,0,0,0,8,0.1,1e-4,2,245.57506413210803
240,236.255614531361,0,0,0,10.3795825563489,0.0127200695891591,0,0,0,9,0.1,1e-4,2,246.64791715729908
270,241.172239684162,0,0,0,6.58747081706299,0.0140405791894913,0,0,0,10,0.1,1e-4,2,247.77375108041448
300,244.538288941576,0,0,0,4.04748654934688,0.0148976104211476,0,0,0,11,0.1,1e-4,2,248.60067310134403
330,246.702513315881,0,0,0,2.42894022850865,0.0154290444663925,0,0,0,12,0.1,1e-4,2,249.14688258885604
360,248.039855298289,0,0,0,1.43445295104486,0.0157501707318794,0,0,0,13,0.1,1e-4,2,249.49005842006576
390,248.844901234436,0,0,0,0.838413114663616,0.0159406035528797,0,0,0,14,0.1,1e-4,2,249.6992549526525
420,249.321289844477,0,0,0,0.486893118934675,0.0160522197644521,0,0,0,15,0.1,1e-4,2,249.82423518317614
450,249.600118074689,0,0,0,0.281655299719313,0.0161171530852564,0,0,0,16,0.1,1e-4,2,249.89789052749356
480,249.762197977122,0,0,0,0.162554199769379,0.0161547572182502,0,0,0,17,0.1,1e-4,2,249.94090693410965
510,249.856017371312,0,0,0,0.093689227939577,0.0161764748263693,0,0,0,18,0.1,1e-4,2,249.96588307407794
540,249.910186698849,0,0,0,0.0539558418407904,0.0161889970852153,0,0,0,19,0.1,1e-4,2,249.98033153777502
570,249.941415705558,0,0,0,0.0310590963438904,0.0161962104545751,0,0,0,20,0.1,1e-4,2,249.98867101235646
600,249.959403434422,0,0,0,0.0178741141062374,0.0162003633543743,0,0,0,21,0.1,1e-4,2,249.99347791188262
630,249.969758869951,0,0,0,0.0102847594133261,0.0162027534979522,0,0,0,22,0.1,1e-4,2,249.99624638286227
660,249.975718630541,0,0,0,0.00591732837745696,0.0162041288536836,0,0,0,23,0.1,1e-4,2,249.99784008777215
690,249.979147989602,0,0,0,0.00340435846056083,0.0162049201861946,0,0,0,24,0.1,1e-4,2,249.99875726824877
720,249.981121107227,0,0,0,0.00195853924197722,0.0162053754633011,0,0,0,25,0.1,1e-4,2,249.99928502193228
750,249.982256294508,0,0,0,0.00112673558981765,0.0162056373883052,0,0,0,26,0.1,1e-4,2,249.99958866748614
780,249.982909375984,0,0,0,6.481978258222e-4,0.0162057880729812,0,0,0,27,0.1,1e-4,2,249.9997633618828
810,249.983285091169,0,0,0,3.7289857542348e-4,0.016205874760391,0,0,0,28,0.1,1e-4,2,249.99986386450482
840,249.983501236201,0,0,0,2.1452232531062e-4,0.0162059246304606,0,0,0,29,0.1,1e-4,2,249.99992168315677
870,249.983625581383,0,0,0,1.2341088650492e-4,0.0162059533199094,0,0,0,30,0.1,1e-4,2,249.99995494558942
900,249.983697115142,0,0,0,7.09960179587199e-5,0.0162059698244502,0,0,0,31,0.1,1e-4,2,249.99997408098443
930,249.983738267261,0,0,0,4.08426813341001e-5,0.0162059793192128,0,0,0,32,0.1,1e-4,2,249.99998508926154
960,249.983761941326,0,0,0,2.34960225209957e-5,0.0162059847813733,0,0,0,33,0.1,1e-4,2,249.9999914221299
990,249.983775560575,0,0,0,1.35168148986603e-5,0.0162059879236513,0,0,0,34,0.1,1e-4,2,249.99999506531356
1020,249.983783395471,0,0,0,7.77596564507966e-6,0.0162059897313442,0,0,0,35,0.1,1e-4,2,249.99999716116798
1050,249.983787902739,0,0,0,4.47336433563542e-6,0.0162059907712754,0,0,0,36,0.1,1e-4,2,249.99999836687462
1080,249.983790495684,0,0,0,2.5734408597473e-6,0.016205991369528,0,0,0,37,0.1,1e-4,2,249.9999990604944
1110,249.983791987355,0,0,0,1.4804512255681e-6,0.0162059917136914,0,0,0,38,0.1,1e-4,2,249.99999945951993
1140,249.983792845486,0,0,0,8.51675217357583e-7,0.0162059919116819,0,0,0,39,0.1,1e-4,2,249.9999996890729
1170,249.983793339151,0,0,0,4.89952426705751e-7,0.0162059920255821,0,0,0,40,0.1,1e-4,2,249.999999821129
1200,249.983793623148,0,0,0,2.8186023796189e-7,0.0162059920911066,0,0,0,41,0.1,1e-4,2,249.99999989709934
1230,249.983793786526,0,0,0,1.62148790826293e-7,0.0162059921288017,0,0,0,42,0.1,1e-4,2,249.9999999408036
1260,249.983793880514,0,0,0,9.32810903735349e-8,0.0162059921504869,0,0,0,43,0.1,1e-4,2,249.9999999659456
1290,249.983793934583,0,0,0,5.36628227074914e-8,0.0162059921629619,0,0,0,44,0.1,1e-4,2,249.99999998040877
1320,249.983793965689,0,0,0,3.08711929511627e-8,0.0162059921701386,0,0,0,45,0.1,1e-4,2,249.9999999887303
1350,249.983793983582,0,0,0,1.77596053635038e-8,0.0162059921742672,0,0,0,46,0.1,1e-4,2,249.99999999351587
1380,249.983793993877,0,0,0,1.02167604315948e-8,0.0162059921766423,0,0,0,47,0.1,1e-4,2,249.9999999962704
1410,249.983793999799,0,0,0,5.877506373086571e-9,0.0162059921780088,0,0,0,48,0.1,1e-4,2,249.9999999978545
1440,249.983794003206,0,0,0,3.3812167169067402e-9,0.0162059921787948,0,0,0,49,0.1,1e-4,2,249.999999998766
1470,249.983794005165,0,0,0,1.94514914330168e-9,0.0162059921792469,0,0,0,50,0.1,1e-4,2,249.9999999992894
1500,249.983794006293,0,0,0,1.1190070044033801e-9,0.0162059921795071,0,0,0,51,0.1,1e-4,2,249.99999999959152
1530,249.983794006942,0,0,0,6.437432729535731e-10,0.0162059921796568,0,0,0,52,0.1,1e-4,2,249.99999999976538
1560,249.983794007314,0,0,0,3.7033316131175503e-10,0.0162059921797428,0,0,0,53,0.1,1e-4,2,249.9999999998641
1590,249.98379400753,0,0,0,2.1304556665497801e-10,0.0162059921797924,0,0,0,54,0.1,1e-4,2,249.99999999992284
1620,249.983794007653,0,0,0,1.2256102939982e-10,0.0162059921798209,0,0,0,55,0.1,1e-4,2,249.99999999995538
1650,249.983794007724,0,0,0,7.050701013579059e-11,0.0162059921798372,0,0,0,56,0.1,1e-4,2,249.99999999997434
1680,249.983794007765,0,0,0,4.0561330976327396e-11,0.0162059921798466,0,0,0,57,0.1,1e-4,2,249.99999999998542
1710,249.983794007788,0,0,0,2.33341559570041e-11,0.0162059921798521,0,0,0,58,0.1,1e-4,2,249.9999999999912
1740,249.983794007802,0,0,0,1.3423692495284598e-11,0.0162059921798552,0,0,0,59,0.1,1e-4,2,249.99999999999528
1770,249.98379400781,0,0,0,7.72239289648921e-12,0.016205992179857,0,0,0,60,0.1,1e-4,2,249.99999999999756
1800,249.983794007814,0,0,0,4.44254455833903e-12,0.0162059921798581,0,0,0,61,0.1,1e-4,2,249.9999999999983
1830,249.983794007817,0,0,0,2.5557106996976996e-12,0.0162059921798586,0,0,0,62,0.1,1e-4,2,249.99999999999943
1860,249.983794007818,0,0,0,1.47025136040305e-12,0.0162059921798589,0,0,0,63,0.1,1e-4,2,249.99999999999935
1890,249.98379400782,0,0,0,8.458074159264949e-13,0.0162059921798592,0,0,0,64,0.1,1e-4,2,250.0000000000007
1920,249.983794007819,0,0,0,4.86576788230371e-13,0.0162059921798592,0,0,0,65,0.1,1e-4,2,249.99999999999935
1950,249.98379400782,0,0,0,2.79918296276982e-13,0.0162059921798593,0,0,0,66,0.1,1e-4,2,250.00000000000014
1980,249.98379400782,0,0,0,1.6103162848268e-13,0.0162059921798594,0,0,0,67,0.1,1e-4,2,250.00000000000003
0,250,0,0,0,0,0,0,0,0,1,0.1,1e-4,3,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.1,1e-4,3,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.1,1e-4,3,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.1,1e-4,3,250.000018876751
120,244.230669682594,0,0,0,12.0696704207212,0.00117582354826699,0,0,0,5,0.1,1e-4,3,256.3015159268635
150,229.865658904334,0,0,0,25.0220718278532,0.00484162865390396,0,0,0,6,0.1,1e-4,3,254.89257236084111
180,218.068666361461,0,0,0,33.6726214388435,0.00978511041824205,0,0,0,7,0.1,1e-4,3,251.75107291072274
210,214.786239404975,0,0,0,28.8088064222911,0.0147320906436161,0,0,0,8,0.1,1e-4,3,243.6097779179097
240,222.566992011483,0,0,0,20.9723553490081,0.0188398431327293,0,0,0,9,0.1,1e-4,3,243.55818720362382
270,230.777868392858,0,0,0,14.4116041087642,0.022253938671523,0,0,0,10,0.1,1e-4,3,245.21172644029375
300,237.316538857149,0,0,0,9.44903805059379,0.0247082223733379,0,0,0,11,0.1,1e-4,3,246.79028513011613
330,241.972280517403,0,0,0,5.95298961488138,0.0263696311604534,0,0,0,12,0.1,1e-4,3,247.95163976344483
360,245.068078737955,0,0,0,3.63716043551266,0.0274353544007997,0,0,0,13,0.1,1e-4,3,248.73267452786845
390,247.030902443586,0,0,0,2.17417369409793,0.0280945064152443,0,0,0,14,0.1,1e-4,3,249.23317064409918
