Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,total_females
360,10.9037709616382,0,0,0,61.0126365257337,6.73089164247411,0,0,0,13,0.7,4e-4,78.647299129846
390,8.69110331842532,0,0,0,61.7326787937372,12.164414204874,0,0,0,14,0.7,4e-4,82.58819631703652
420,7.35766732681424,0,0,0,66.9731432779471,21.2662306280116,0,0,0,15,0.7,4e-4,95.59704123277294
450,6.3994742845189,0,0,0,74.5096273192357,34.5707792085701,0,0,0,16,0.7,4e-4,115.47988081232471
480,5.51176029951731,0,0,0,81.2128292359464,51.0278572857126,0,0,0,17,0.7,4e-4,137.7524468211763
510,4.6451208055135504,0,0,0,85.2791920863617,68.679425316911,0,0,0,18,0.7,4e-4,158.60373820878624
540,3.84866497792512,0,0,0,86.5355392001158,85.857832689368,0,0,0,19,0.7,4e-4,176.24203686740893
570,3.16220408843055,0,0,0,85.6097036677075,101.641532945378,0,0,0,20,0.7,4e-4,190.41344070151607
600,2.59507043659993,0,0,0,83.2557965669335,115.703118626638,0,0,0,21,0.7,4e-4,201.55398563017144
630,2.13712200351832,0,0,0,80.0818857336415,128.044446912528,0,0,0,22,0.7,4e-4,210.26345464968782
660,1.7709585476504,0,0,0,76.5091526804917,138.811128375321,0,0,0,23,0.7,4e-4,217.0912396034631
690,1.47872168400814,0,0,0,72.8073643412598,148.19423551096,0,0,0,24,0.7,4e-4,222.48032153622793
720,1.24481813451325,0,0,0,69.1403170710784,156.385320153016,0,0,0,25,0.7,4e-4,226.77045535860765
750,1.05656873458323,0,0,0,65.602289046715,163.558493682138,0,0,0,26,0.7,4e-4,230.21735146343622
780,0.904008949771001,0,0,0,62.2434654151941,169.865093478145,0,0,0,27,0.7,4e-4,233.0125678431101
810,0.779429739729274,0,0,0,59.086697631151,175.433795121915,0,0,0,28,0.7,4e-4,235.29992249279528
840,0.676901466171836,0,0,0,56.1382616577148,180.372838280637,0,0,0,29,0.7,4e-4,237.18800140452365
870,0.591863870141672,0,0,0,53.3946706174139,184.772857861899,0,0,0,30,0.7,4e-4,238.75939234945457
900,0.520798830979345,0,0,0,50.8469496570165,188.709672123959,0,0,0,31,0.7,4e-4,240.07742061195484
930,0.460978474434255,0,0,0,48.4832943146077,192.246777767902,0,0,0,32,0.7,4e-4,241.19105055694394
960,0.410274640025404,0,0,0,46.290703549401,195.437483070621,0,0,0,33,0.7,4e-4,242.1384612600474
990,0.367015841875527,0,0,0,44.2559639646569,198.326688343866,0,0,0,34,0.7,4e-4,242.94966815039842
1020,0.329880080627818,0,0,0,42.3662245776746,200.952353038018,0,0,0,35,0.7,4e-4,243.64845769632043
1050,0.297814393900404,0,0,0,40.6093143625031,203.346696728401,0,0,0,36,0.7,4e-4,244.2538254848045
1080,0.269974253988194,0,0,0,38.9738994902983,205.537179535326,0,0,0,37,0.7,4e-4,244.7810532796125
1110,0.245677690901561,0,0,0,37.4495420267063,207.547302178875,0,0,0,38,0.7,4e-4,245.24252189648286
1140,0.224370364653716,0,0,0,36.0266994176107,209.39725960547,0,0,0,39,0.7,4e-4,245.6483293877344
1170,0.205598810454134,0,0,0,34.6966897454247,211.104476143068,0,0,0,40,0.7,4e-4,246.00676469894685
1200,0.188989814318333,0,0,0,33.4516385330512,212.684044897677,0,0,0,41,0.7,4e-4,246.32467324504654
1230,0.174234412464932,0,0,0,32.2844169572449,214.149089700941,0,0,0,42,0.7,4e-4,246.60774107065083
1260,0.161075398695015,0,0,0,31.1885775304936,215.511064311169,0,0,0,43,0.7,4e-4,246.86071724035762
1290,0.149297509385059,0,0,0,30.1582908700559,216.78000065605,0,0,0,44,0.7,4e-4,247.08758903549096
1320,0.13871966482325301,0,0,0,29.1882856132149,217.964715570476,0,0,0,45,0.7,4e-4,247.29172084851413
1350,0.129188799424236,0,0,0,28.2737925490995,219.072983620081,0,0,0,46,0.7,4e-4,247.47596496860473
1380,0.120574927033252,0,0,0,27.410493418937,220.11168211806,0,0,0,47,0.7,4e-4,247.64275046403026
1410,0.112767171986717,0,0,0,26.5944744579637,221.086913261983,0,0,0,48,0.7,4e-4,247.7941548919334
1440,0.105670559687323,0,0,0,25.8221845284598,222.004107376672,0,0,0,49,0.7,4e-4,247.93196246481912
1470,0.0992034078474282,0,0,0,25.0903975690036,222.868110498195,0,0,0,50,0.7,4e-4,248.05771147504603
1500,0.0932951953609493,0,0,0,24.3961790237648,223.683258933401,0,0,0,51,0.7,4e-4,248.17273315252675
1530,0.0878848129677371,0,0,0,23.7368558937761,224.453442947569,0,0,0,52,0.7,4e-4,248.2781836543128
1560,0.0829191206579089,0,0,0,23.1099900541887,225.182161345107,0,0,0,53,0.7,4e-4,248.37507051995362
1590,0.0783517527292578,0,0,0,22.5133544975108,225.872568395487,0,0,0,54,0.7,4e-4,248.46427464572707
1620,0.0741421237416508,0,0,0,21.9449121863053,226.527514303327,0,0,0,55,0.7,4e-4,248.54656861337395
1650,0.0702545981858575,0,0,0,21.4027972257058,227.149580215866,0,0,0,56,0.7,4e-4,248.62263203975766
1680,0.0666577941552217,0,0,0,20.8852980938542,227.741108593466,0,0,0,57,0.7,4e-4,248.69306448147543
1710,0.0633239971678261,0,0,0,20.3908426954399,228.304229631656,0,0,0,58,0.7,4e-4,248.7583963242637
1740,0.0602286649043061,0,0,0,19.9179850290756,228.84088431088,0,0,0,59,0.7,4e-4,248.8190980048599
1770,0.0573500072825021,0,0,0,19.4653932828162,229.352844557459,0,0,0,60,0.7,4e-4,248.8755878475577
1800,0.0546686291981126,0,0,0,19.0318391935491,229.841730922936,0,0,0,61,0.7,4e-4,248.92823874568322
1830,0.0521672255837226,0,0,0,18.6161885252404,230.309028125628,0,0,0,62,0.7,4e-4,248.97738387645214
1860,0.049830320302567,0,0,0,18.2173925381997,230.756098745597,0,0,0,63,0.7,4e-4,249.02332160409927
1890,0.0476440418951335,0,0,0,17.8344803367551,231.184195320442,0,0,0,64,0.7,4e-4,249.06631969909225
1920,0.0455959304114854,0,0,0,17.4665519961942,231.594471052592,0,0,0,65,0.7,4e-4,249.1066189791977
1950,0.0436747705486485,0,0,0,17.1127723816726,231.987989308122,0,0,0,66,0.7,4e-4,249.14443646034326
1980,0.0418704471164938,0,0,0,16.7723655822154,232.365732061209,0,0,0,67,0.7,4e-4,249.17996809054088
0,250,0,0,0,0,0,0,0,0,1,0.7,5e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.7,5e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.7,5e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.7,5e-4,250.000018876751
120,210.431717683457,0,0,0,67.0118221865102,0.0419999758467466,0,0,0,5,0.7,5e-4,277.48553984581395
150,129.985475042471,0,0,0,121.314101464918,0.149877613010082,0,0,0,6,0.7,5e-4,251.44945412039908
180,70.4364917813473,0,0,0,134.979636673428,0.279907471650111,0,0,0,7,0.7,5e-4,205.6960359264254
210,42.735534777309,0,0,0,93.9090812927554,0.41169758917269,0,0,0,8,0.7,5e-4,137.0563136592371
240,31.546255531573,0,0,0,82.5243306839899,0.772310389529354,0,0,0,9,0.7,5e-4,114.84289660509225
270,24.8152845737278,0,0,0,75.7604846433737,1.38410237357469,0,0,0,10,0.7,5e-4,101.95987159067619
300,19.1233558579642,0,0,0,70.0946690188095,2.53160262929939,0,0,0,11,0.7,5e-4,91.74962750607308
330,14.5675871877851,0,0,0,65.2625761550064,4.56669961840033,0,0,0,12,0.7,5e-4,84.39686296119183
360,11.239614117429,0,0,0,62.7833488892768,8.23881103751761,0,0,0,13,0.7,5e-4,82.26177404422342
390,9.10477079042384,0,0,0,64.4334404559704,14.6255890471456,0,0,0,14,0.7,5e-4,88.16380029353984
420,7.7584900079868,0,0,0,70.065054193496,24.8723306664837,0,0,0,15,0.7,5e-4,102.6958748679665
450,6.71904068666104,0,0,0,77.1516448381421,39.1149138468026,0,0,0,16,0.7,5e-4,122.98559937160574
480,5.74293207200659,0,0,0,82.8921894237301,55.9956294642299,0,0,0,17,0.7,5e-4,144.6307509599666
510,4.8123041366789,0,0,0,85.9648787021435,73.5851321777951,0,0,0,18,0.7,5e-4,164.3623150166175
540,3.97651973820658,0,0,0,86.44977871717,90.413981860497,0,0,0,19,0.7,5e-4,180.8402803158736
570,3.26642157912078,0,0,0,85.012821429226,105.735457871094,0,0,0,20,0.7,5e-4,194.01470087944077
600,2.6840480632723,0,0,0,82.3568173900961,119.323086868455,0,0,0,21,0.7,5e-4,204.36395232182338
630,2.21515695075598,0,0,0,79.0256428059907,131.224442450232,0,0,0,22,0.7,5e-4,212.46524220697867
660,1.84035818881782,0,0,0,75.3888931204179,141.600917137189,0,0,0,23,0.7,5e-4,218.83016844642472
690,1.54088145263423,0,0,0,71.6803888010266,150.645440620054,0,0,0,24,0.7,5e-4,223.86671087371482
720,1.300712728555,0,0,0,68.0403649836475,158.545689664391,0,0,0,25,0.7,5e-4,227.88676737659353
750,1.1069629798157,0,0,0,64.5481131895756,165.470002246172,0,0,0,26,0.7,5e-4,231.12507841556328
780,0.949545806626763,0,0,0,61.2444615907142,171.563731602084,0,0,0,27,0.7,5e-4,233.75773899942496
810,0.820667367578335,0,0,0,58.1465159074429,176.950042535945,0,0,0,28,0.7,5e-4,235.91722581096622
840,0.714330162955614,0,0,0,55.2570982540553,181.732362698644,0,0,0,29,0.7,5e-4,237.70379111565492
870,0.625915453656811,0,0,0,52.5707135147567,185.997236805415,0,0,0,30,0.7,5e-4,239.19386577382852
900,0.551853308649704,0,0,0,50.0772852398357,189.817055117017,0,0,0,31,0.7,5e-4,240.4461936655024
930,0.489369718519426,0,0,0,47.7644714402307,193.252461551743,0,0,0,32,0.7,5e-4,241.50630271049315
960,0.43629558529768,0,0,0,45.6190799345324,196.354397260551,0,0,0,33,0.7,5e-4,242.40977278038108
990,0.390923305402469,0,0,0,43.6279143075121,199.165799187039,0,0,0,34,0.7,5e-4,243.18463679995358
1020,0.351899187052855,0,0,0,41.7782610272788,201.72299632892,0,0,0,35,0.7,5e-4,243.85315654325166
1050,0.318142578631745,0,0,0,40.0581516767261,204.056851233384,0,0,0,36,0.7,5e-4,244.43314548874184
1080,0.28878483494823,0,0,0,38.4564855979649,206.193691278453,0,0,0,37,0.7,5e-4,244.93896171136612
1110,0.263123019947436,0,0,0,36.9630672792576,208.156068512178,0,0,0,38,0.7,5e-4,245.38225881138302
1140,0.240584584686092,0,0,0,35.5685930470759,209.963380523499,0,0,0,39,0.7,5e-4,245.772558155261
1170,0.220700252791033,0,0,0,34.2646089728281,211.632378970515,0,0,0,40,0.7,5e-4,246.1176881961341
1200,0.20308307443623,0,0,0,33.0434537855193,213.177587334941,0,0,0,41,0.7,5e-4,246.42412419489654
1230,0.187412142315534,0,0,0,31.8981953662035,214.611645259871,0,0,0,42,0.7,5e-4,246.69725276839006
1260,0.173419851840491,0,0,0,30.8225660504909,215.945593394059,0,0,0,43,0.7,5e-4,246.9415792963904
1290,0.160881872128624,0,0,0,29.8108998192761,217.18910990062,0,0,0,44,0.7,5e-4,247.1608915920247
1320,0.14960920298977,0,0,0,28.8580730901883,218.350707576574,0,0,0,45,0.7,5e-4,247.35838986975207
1350,0.139441846865444,0,0,0,27.9594499589336,219.437898767539,0,0,0,46,0.7,5e-4,247.53679057333804
1380,0.130243738522909,0,0,0,27.1108322031621,220.457333859713,0,0,0,47,0.7,5e-4,247.69840980139801
1410,0.121898660050154,0,0,0,26.3084140363853,221.414918015373,0,0,0,48,0.7,5e-4,247.84523071180845
1440,0.114306932125516,0,0,0,25.5487414105314,222.31590992905,0,0,0,49,0.7,5e-4,247.97895827170692
1470,0.107382720274356,0,0,0,24.8286755638877,223.165005671683,0,0,0,50,0.7,5e-4,248.10106395584504
1500,0.101051830958061,0,0,0,24.1453604643141,223.966410122155,0,0,0,51,0.7,5e-4,248.21282241742716
1530,0.09524989984251,0,0,0,23.4961937848053,224.723898029789,0,0,0,52,0.7,5e-4,248.3153417144368
1560,0.0899208956418569,0,0,0,22.8788010561028,225.440866384555,0,0,0,53,0.7,5e-4,248.40958833629966
1590,0.0850158791309206,0,0,0,22.291012660315,226.120379475553,0,0,0,54,0.7,5e-4,248.4964080149989
1620,0.080491969450399,0,0,0,21.730843354755,226.765207778407,0,0,0,55,0.7,5e-4,248.5765431026124
1650,0.0763114795739328,0,0,0,21.196474042909,227.377861617183,0,0,0,56,0.7,5e-4,248.65064713966592
1680,0.0724411904227619,0,0,0,20.6862355374126,227.960620387427,0,0,0,57,0.7,5e-4,248.71929711526238
1710,0.0688517390964366,0,0,0,20.1985940868485,228.515557996799,0,0,0,58,0.7,5e-4,248.78300382274395
1740,0.0655171014098717,0,0,0,19.7321384633775,229.044565072964,0,0,0,59,0.7,5e-4,248.84222063775135
1770,0.0624141526710607,0,0,0,19.2855684313253,229.549368400401,0,0,0,60,0.7,5e-4,248.89735098439735
1800,0.0595222936158771,0,0,0,18.857684437758,230.031547975135,0,0,0,61,0.7,5e-4,248.94875470650888
1830,0.0568231308020494,0,0,0,18.4473783848145,230.492552006084,0,0,0,62,0.7,5e-4,248.99675352170055
1860,0.0543002026809767,0,0,0,18.0536253602467,230.933710141651,0,0,0,63,0.7,5e-4,249.04163570457868
1890,0.0519387441121413,0,0,0,17.6754762173723,231.356245158357,0,0,0,64,0.7,5e-4,249.08366011984145
1920,0.0497254833370283,0,0,0,17.3120509086795,231.761283313374,0,0,0,65,0.7,5e-4,249.12305970539055
1950,0.0476484664475046,0,0,0,16.9625324887758,232.149863533474,0,0,0,66,0.7,5e-4,249.16004448869728
1980,0.04569690521438,0,0,0,16.6261617124432,232.522945588216,0,0,0,67,0.7,5e-4,249.1948042058736
0,250,0,0,0,0,0,0,0,0,1,0.7,6e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.7,6e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.7,6e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.7,6e-4,250.000018876751
120,210.428575621349,0,0,0,67.0086211195865,0.0503975907527646,0,0,0,5,0.7,6e-4,277.4875943316883
150,129.982872608462,0,0,0,121.298086872247,0.179829158611424,0,0,0,6,0.7,6e-4,251.4607886393204
180,70.4390982242173,0,0,0,134.964138547443,0.335796376625392,0,0,0,7,0.7,6e-4,205.7390331482857
210,42.7494275176367,0,0,0,93.9174971776002,0.493774653742039,0,0,0,8,0.7,6e-4,137.16069934897894
240,31.5791443585711,0,0,0,82.5723005702478,0.925661130766012,0,0,0,9,0.7,6e-4,115.07710605958492
270,24.8853128958376,0,0,0,75.9244025752564,1.65674503474248,0,0,0,10,0.7,6e-4,102.46646050583648
300,19.2507243679788,0,0,0,70.4962618612609,3.02192020115145,0,0,0,11,0.7,6e-4,92.76890643039116
330,14.7810597519253,0,0,0,66.1376278699416,5.4225598901172,0,0,0,12,0.7,6e-4,86.3412475119841
360,11.5479523901365,0,0,0,64.3791067693115,9.68884076248543,0,0,0,13,0.7,6e-4,85.61589992193343
390,9.465516029217,0,0,0,66.7164863494422,16.9215748232209,0,0,0,14,0.7,6e-4,93.10357720188011
420,8.09286778898211,0,0,0,72.5067411444292,28.1030052953163,0,0,0,15,0.7,6e-4,108.70261422872761
450,6.97979670133689,0,0,0,79.1023778399291,43.032243020488004,0,0,0,16,0.7,6e-4,129.114417561754
480,5.93201687127904,0,0,0,84.030433879838,60.1618664368228,0,0,0,17,0.7,6e-4,150.12431718793985
510,4.95160802806506,0,0,0,86.3272778679084,77.6328037916003,0,0,0,18,0.7,6e-4,168.91168968757376
540,4.08541781826438,0,0,0,86.2325391922609,94.1416989872407,0,0,0,19,0.7,6e-4,184.459655997766
570,3.3567194231826,0,0,0,84.4208969608667,109.072487758003,0,0,0,20,0.7,6e-4,196.85010414205232
600,2.76198410344695,0,0,0,81.5487941971486,122.270421605317,0,0,0,21,0.7,6e-4,206.58119990591254
630,2.28394679015785,0,0,0,78.109648093958,133.814297056206,0,0,0,22,0.7,6e-4,214.20789194032184
660,1.90177195984413,0,0,0,74.4339184270088,143.875438056798,0,0,0,23,0.7,6e-4,220.21112844365095
690,1.59602946293496,0,0,0,70.7285039906267,152.646984755538,0,0,0,24,0.7,6e-4,224.97151820909966
720,1.35039853829408,0,0,0,67.1160863596899,160.312925793688,0,0,0,25,0.7,6e-4,228.77941069167198
750,1.15183331614829,0,0,0,63.6648216411272,167.036715551463,0,0,0,26,0.7,6e-4,231.8533705087385
780,0.99015251198599,0,0,0,60.4086017971031,172.958806077294,0,0,0,27,0.7,6e-4,234.3575603863831
810,0.857493373581408,0,0,0,57.3602875622522,178.197909433901,0,0,0,28,0.7,6e-4,236.41569036973462
840,0.747801546916637,0,0,0,54.5201638545021,182.853590779517,0,0,0,29,0.7,6e-4,238.12155618093573
870,0.656408445515244,0,0,0,51.8812753620845,187.009122755709,0,0,0,30,0.7,6e-4,239.54680656330873
900,0.579699583300879,0,0,0,49.4327603838722,190.734157725564,0,0,0,31,0.7,6e-4,240.74661769273706
930,0.51486109476322,0,0,0,47.1619108259703,194.087062483592,0,0,0,32,0.7,6e-4,241.76383440432554
960,0.459688425240485,0,0,0,45.0554248755071,197.11688864549,0,0,0,33,0.7,6e-4,242.63200194623758
990,0.412442636265072,0,0,0,43.1001495934727,199.865005224126,0,0,0,34,0.7,6e-4,243.37759745386379
1020,0.371742504245232,0,0,0,41.2835025167291,202.366438231783,0,0,0,35,0.7,6e-4,244.02168325275733
1050,0.336483295026061,0,0,0,39.5936925922683,204.650964785906,0,0,0,36,0.7,6e-4,244.58114067320037
1080,0.305775363441336,0,0,0,38.0198170517515,206.744005333297,0,0,0,37,0.7,6e-4,245.06959774848983
1110,0.278897496676497,0,0,0,36.5518829926361,208.667351559871,0,0,0,38,0.7,6e-4,245.4981320491836
1140,0.255261254188325,0,0,0,35.1807846524581,210.439761265636,0,0,0,39,0.7,6e-4,245.87580717228244
1170,0.234383544230152,0,0,0,33.8982559786784,212.077445760046,0,0,0,40,0.7,6e-4,246.21008528295457
1200,0.215865401266473,0,0,0,32.6968107927223,213.594470433721,0,0,0,41,0.7,6e-4,246.50714662770977
1230,0.199375457962561,0,0,0,31.5696781569216,215.003085106843,0,0,0,42,0.7,6e-4,246.77213872172717
1260,0.184636992364787,0,0,0,30.5107375440474,216.313997460132,0,0,0,43,0.7,6e-4,247.00937199654416
1290,0.171417714258651,0,0,0,29.5144564846128,217.536600207527,0,0,0,44,0.7,6e-4,247.22247440639845
1320,0.159521662930018,0,0,0,28.5758321440687,218.679160556243,0,0,0,45,0.7,6e-4,247.41451436324172
1350,0.148782742243893,0,0,0,27.6903375132136,219.748978817328,0,0,0,46,0.7,6e-4,247.5880990727855
1380,0.139059532941078,0,0,0,26.8538724204321,220.752521691673,0,0,0,47,0.7,6e-4,247.74545364504618
1410,0.130231107038737,0,0,0,26.0627192896212,221.695534691698,0,0,0,48,0.7,6e-4,247.88848508835792
1440,0.122193632931929,0,0,0,25.3135034049982,222.583137310611,0,0,0,49,0.7,6e-4,248.01883434854113
1470,0.114857607821783,0,0,0,24.6031573590875,223.419903873786,0,0,0,50,0.7,6e-4,248.1379188406953
1500,0.108145590505482,0,0,0,23.9288893241502,224.209932464652,0,0,0,51,0.7,6e-4,248.2469673793077
1530,0.101990335318269,0,0,0,23.2881547812904,224.956903882303,0,0,0,52,0.7,6e-4,248.34704899891167
1560,0.0963332492919206,0,0,0,22.6786313532285,225.664132237577,0,0,0,53,0.7,6e-4,248.43909684009742
1590,0.0911231109891277,0,0,0,22.0981964083799,226.334608511338,0,0,0,54,0.7,6e-4,248.52392803070703
1620,0.0863150021748007,0,0,0,21.5449071304049,226.971038169228,0,0,0,55,0.7,6e-4,248.6022603018077
1650,0.0818694133765526,0,0,0,21.0169827756488,227.575873740637,0,0,0,56,0.7,6e-4,248.67472592966237
1680,0.0777514921279681,0,0,0,20.5127888689663,228.151343117414,0,0,0,57,0.7,6e-4,248.74188347850827
1710,0.0739304087767873,0,0,0,20.0308231151971,228.699474203227,0,0,0,58,0.7,6e-4,248.8042277272009
1740,0.0703788195514536,0,0,0,19.569702828441,229.222116442124,0,0,0,59,0.7,6e-4,248.86219809011644
1770,0.0670724103990654,0,0,0,19.1281537039934,229.720959670518,0,0,0,60,0.7,6e-4,248.91618578491045
1800,0.0639895081536472,0,0,0,18.7049997782881,230.197550667041,0,0,0,61,0.7,6e-4,248.96653995348277
1830,0.0611107480330676,0,0,0,18.2991544405044,230.653307716928,0,0,0,62,0.7,6e-4,249.01357290546545
1860,0.0584187884248656,0,0,0,17.9096123757607,231.089533459417,0,0,0,63,0.7,6e-4,249.05756462360256
1890,0.05589806550558,0,0,0,17.5354423341962,231.507426246536,0,0,0,64,0.7,6e-4,249.09876664623778
1920,0.0535345815226435,0,0,0,17.1757806329176,231.908090207996,0,0,0,65,0.7,6e-4,249.13740542243625
1950,0.051315721613243,0,0,0,16.8298253089264,232.292544188735,0,0,0,66,0.7,6e-4,249.17368521927466
1980,0.0492300948884216,0,0,0,16.4968308509259,232.661729701859,0,0,0,67,0.7,6e-4,249.20779064767333
0,250,0,0,0,0,0,0,0,0,1,0.7,7e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.7,7e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.7,7e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.7,7e-4,250.000018876751
120,210.425433761173,0,0,0,67.0054205231799,0.0587944124141788,0,0,0,5,0.7,7e-4,277.48964869676706
150,129.980270940061,0,0,0,121.282076254766,0.209772720080229,0,0,0,6,0.7,7e-4,251.4721199149072
180,70.4417029095208,0,0,0,134.948641715162,0.391654495731047,0,0,0,7,0.7,7e-4,205.78199912041387
210,42.7632958594157,0,0,0,93.9258349013322,0.575764759726154,0,0,0,8,0.7,7e-4,137.26489552047406
240,31.6118892887214,0,0,0,82.6198259826916,1.07864645928535,0,0,0,9,0.7,7e-4,115.31036173069835
270,24.9546276630137,0,0,0,76.0857156367257,1.92803569593946,0,0,0,10,0.7,7e-4,102.96837899567885
300,19.375341661859,0,0,0,70.8860497677574,3.50721573297557,0,0,0,11,0.7,7e-4,93.76860716259196
330,14.9853384642398,0,0,0,66.9651126972722,6.26136581034019,0,0,0,12,0.7,7e-4,88.2118169718522
360,11.8326966276309,0,0,0,65.8253684655807,11.0856048035689,0,0,0,13,0.7,7e-4,88.74366989678049
390,9.78477310329995,0,0,0,68.6744571237583,19.0740075788276,0,0,0,14,0.7,7e-4,97.53323780588585
420,8.37909538667915,0,0,0,74.4843775749644,31.031271731531,0,0,0,15,0.7,7e-4,113.89474469317454
450,7.19998862422195,0,0,0,80.5920583598219,46.4775609181301,0,0,0,16,0.7,7e-4,134.26960790217396
480,6.09263863490462,0,0,0,84.8270083746548,63.7509301885191,0,0,0,17,0.7,7e-4,154.67057719807852
510,5.07198145102053,0,0,0,86.4977388119731,81.0782399277933,0,0,0,18,0.7,7e-4,172.64796019078693
540,4.18121827518886,0,0,0,85.9486188451805,97.2957131386356,0,0,0,19,0.7,7e-4,187.42555025900498
570,3.4372130036152,0,0,0,83.8491507989868,111.888803852836,0,0,0,20,0.7,7e-4,199.175167655438
600,2.83203070699305,0,0,0,80.8147499160553,124.756394814317,0,0,0,21,0.7,7e-4,208.40317543736535
630,2.3460739290135,0,0,0,77.2978704434641,135.999818924505,0,0,0,22,0.7,7e-4,215.64376329698263
660,1.9574043437368,0,0,0,73.5979755462201,145.796959834553,0,0,0,23,0.7,7e-4,221.3523397245099
690,1.64608980745674,0,0,0,69.9008384429471,154.340336736925,0,0,0,24,0.7,7e-4,225.88726498732885
720,1.39557435871621,0,0,0,66.3154201305832,161.810510062977,0,0,0,25,0.7,7e-4,229.5215045522764
750,1.19268900043747,0,0,0,62.9011917230967,168.366715439424,0,0,0,26,0.7,7e-4,232.46059616295818
780,1.0271751394639,0,0,0,59.6866467020045,174.145265857482,0,0,0,27,0.7,7e-4,234.85908769895042
810,0.891111819648359,0,0,0,56.6813523125224,179.261150036287,0,0,0,28,0.7,7e-4,236.83361416845776
840,0.778395487110782,0,0,0,53.8836356329749,183.810719082606,0,0,0,29,0.7,7e-4,238.47275020269169
870,0.684313840469525,0,0,0,51.2854256386546,187.874529584611,0,0,0,30,0.7,7e-4,239.8442690637351
900,0.605213051976155,0,0,0,48.8752722540652,191.519963847572,0,0,0,31,0.7,7e-4,241.00044915361335
930,0.538243936201526,0,0,0,46.6402059123541,194.803501323294,0,0,0,32,0.7,7e-4,241.98195117184963
960,0.481170450365722,0,0,0,44.5668626817617,197.772627326082,0,0,0,33,0.7,7e-4,242.8206604582094
